15	12	E	-5514212.082796044	152
probinit	1	0.0
probinit	2	0.0
probinit	3	0.0
probinit	4	0.0
probinit	5	0.0
probinit	6	0.0
probinit	7	0.0
probinit	8	0.0
probinit	9	0.0
probinit	10	0.0
probinit	11	0.0
probinit	12	0.0
probinit	13	0.0
probinit	14	1.0
probinit	15	0.0
emissionprobs	10	10	H3K9me3	0	0.9841303943711878
emissionprobs	10	10	H3K9me3	1	0.015869605628812202
emissionprobs	10	11	H4K20me1	0	0.835664425022914
emissionprobs	10	11	H4K20me1	1	0.16433557497708595
emissionprobs	11	0	H2AFZ	0	0.9995864075241054
emissionprobs	11	0	H2AFZ	1	4.1359247589452713E-4
emissionprobs	11	1	H3K27ac	0	0.9488091019956996
emissionprobs	11	1	H3K27ac	1	0.05119089800430038
emissionprobs	11	2	H3K27me3	0	1.0
emissionprobs	11	2	H3K27me3	1	0.0
emissionprobs	11	3	H3K36me3	0	0.169814296290997
emissionprobs	11	3	H3K36me3	1	0.8301857037090029
emissionprobs	11	4	H3K4me1	0	0.9886756021191176
emissionprobs	11	4	H3K4me1	1	0.01132439788088242
emissionprobs	11	5	H3K4me2	0	0.9998867903943601
emissionprobs	11	5	H3K4me2	1	1.1320960563988603E-4
emissionprobs	11	6	H3K4me3	0	0.9999877755262492
emissionprobs	11	6	H3K4me3	1	1.2224473750882438E-5
emissionprobs	11	7	H3K79me2	0	1.0
emissionprobs	11	7	H3K79me2	1	1.0929751490211832E-266
emissionprobs	11	8	H3K9ac	0	0.99996035877582
emissionprobs	11	8	H3K9ac	1	3.964122417996365E-5
emissionprobs	11	9	H3K9me2	0	0.9999070422110146
emissionprobs	11	9	H3K9me2	1	9.295778898542758E-5
emissionprobs	11	10	H3K9me3	0	0.9772951416668746
emissionprobs	11	10	H3K9me3	1	0.02270485833312539
emissionprobs	11	11	H4K20me1	0	0.9841529103321455
emissionprobs	11	11	H4K20me1	1	0.015847089667854475
emissionprobs	12	0	H2AFZ	0	0.9998597241804924
emissionprobs	12	0	H2AFZ	1	1.402758195076095E-4
emissionprobs	12	1	H3K27ac	0	0.9995357703494436
emissionprobs	12	1	H3K27ac	1	4.6422965055636196E-4
emissionprobs	12	2	H3K27me3	0	0.9998874959226064
emissionprobs	12	2	H3K27me3	1	1.1250407739358905E-4
emissionprobs	12	3	H3K36me3	0	0.9999126502540049
emissionprobs	12	3	H3K36me3	1	8.734974599516349E-5
emissionprobs	12	4	H3K4me1	0	0.9997475994228802
emissionprobs	12	4	H3K4me1	1	2.5240057711978985E-4
emissionprobs	12	5	H3K4me2	0	1.0
emissionprobs	12	5	H3K4me2	1	6.35867398580143E-73
emissionprobs	12	6	H3K4me3	0	0.9999715003366927
emissionprobs	12	6	H3K4me3	1	2.8499663307283383E-5
emissionprobs	12	7	H3K79me2	0	0.9999344713370986
emissionprobs	12	7	H3K79me2	1	6.552866290148097E-5
emissionprobs	12	8	H3K9ac	0	0.9999959160333031
emissionprobs	12	8	H3K9ac	1	4.0839666970002185E-6
emissionprobs	12	9	H3K9me2	0	0.999955101263894
emissionprobs	12	9	H3K9me2	1	4.4898736105982744E-5
emissionprobs	12	10	H3K9me3	0	0.049928415877009316
emissionprobs	12	10	H3K9me3	1	0.9500715841229906
emissionprobs	12	11	H4K20me1	0	1.0
emissionprobs	12	11	H4K20me1	1	0.0
emissionprobs	13	0	H2AFZ	0	0.026677883444438638
emissionprobs	13	0	H2AFZ	1	0.9733221165555614
emissionprobs	13	1	H3K27ac	0	0.9981769395040894
emissionprobs	13	1	H3K27ac	1	0.0018230604959106425
emissionprobs	13	2	H3K27me3	0	1.0
emissionprobs	13	2	H3K27me3	1	3.093987156481499E-105
emissionprobs	13	3	H3K36me3	0	0.9986403808363356
emissionprobs	13	3	H3K36me3	1	0.0013596191636644417
emissionprobs	13	4	H3K4me1	0	1.0
emissionprobs	13	4	H3K4me1	1	6.386297583462721E-17
emissionprobs	13	5	H3K4me2	0	1.0
emissionprobs	13	5	H3K4me2	1	8.707664899979597E-28
emissionprobs	13	6	H3K4me3	0	1.0
emissionprobs	13	6	H3K4me3	1	0.0
emissionprobs	13	7	H3K79me2	0	0.9999999999998499
emissionprobs	13	7	H3K79me2	1	1.5008094973914795E-13
